Y,D,Z,X,U
2.839576815799905,-0.13482446900179496,-1.1140813582330875,-0.03302526371956056,-0.6784947304872218
1.0345544582690342,-0.4780690058601138,-0.63093083373779,-0.5036502603755963,-0.3054994630536529
3.1350407359947474,-0.40220193865570836,-0.9420601835742449,-0.17237495745366196,-0.5973810610451429
4.239042029210176,0.5611243036101548,-0.5479958187411378,0.7147317275176998,0.11041804694611956
8.551835501228489,1.862614545465657,-0.21415031071118876,1.277856655030514,1.1971785314619128
5.117710975337893,0.5079800536082478,0.8371544863313845,0.5704873308635735,-0.7710421571412046
5.672759724718695,1.5136165225145268,-0.32115903870570245,0.10172320847176979,1.000820497768414
3.2639642921182936,-0.0277013948892976,-1.5856257067695927,1.4980117703044276,-0.7816720723468876
4.738443982216652,0.4761541680952892,1.1400678464951604,-0.3128364730515222,-0.8476272124968842
6.0903656194498375,1.234931517815829,-0.8370901336150396,1.030919338366907,0.8185946183432132
4.186303492273366,1.2136948709451807,-0.05872042710462872,-0.2880627983512786,0.9219363780076167
8.784593589446908,1.8782099023098051,0.4465365069407115,0.43102295801089313,0.8514099367626543
1.774090469884102,-0.8560571121296628,0.1996104184027828,-0.11356256479045149,-1.3157974082181412
6.287227029540165,1.0984912456240639,1.0941795475214755,-0.05585218265281086,-0.46595097807205077
5.965376526077585,1.5596458800732762,0.4790031433927589,-0.3773865174622099,0.8229885920033214
3.9070702906027033,0.49816315320365623,-0.861309579697108,1.3448540311806945,0.04154184056389461
11.975157713954793,1.9165244201096694,2.178562173991662,-0.7329260381085351,-1.0736928461974642
3.705489630263887,0.7732770838321028,0.19433346333823323,-0.7402322525487084,0.4583179391254417
4.703782783345256,0.2698708917267042,-0.14734022662150623,2.1209935658451093,-0.7148072589914702
13.940760963902333,3.293347963453079,0.9639254230555709,0.9778475646543314,1.7945248483922118
4.078240085855071,1.5919469901539256,0.24945094593007222,-2.3851136986930364,1.5448414624182587
5.100944789419377,1.3442016830613421,0.3992281929393271,-0.5652587392104036,0.6040974263555674
23.568869113231067,4.717313106559827,2.492183998600687,-1.8119893375620542,1.3610067047697736
3.693753702974872,0.49130395856032727,-0.27512142825504665,-0.9506906934152551,0.0647913501233811
0.9672788836216205,0.7023751123313894,-0.3177608940173958,-3.1385146662340397,0.7654374943750158
8.373014150296502,2.110943604753687,0.1165785120124638,-0.13698957769394238,1.477720295302075
5.196855632043249,1.1717940155720497,1.0715159355810386,-1.1419418191613115,0.2454986817943127
4.391735527411781,0.6741376976211337,-1.506534030190399,0.059905256796438384,-0.25518717151428366
1.7243952488768852,-1.6341244091508358,-1.9655558914765052,-1.6251212588825248,-1.7046219581771158
4.327026030323331,0.4331551467579128,-0.5871152706201476,0.08291185317203993,-0.08313352572149399
5.57833152164925,1.310646483628179,-1.6339229590592872,-0.41491627812032733,0.8234231845623112
5.7842203641525884,1.3529243744984414,-0.42483134752563845,1.501952965188596,0.9456334275676296
7.98654989591856,1.5887778817394886,0.5024996961292901,1.411356861745625,0.5043650657184098
2.1437376356697424,-0.10732492200934839,-0.8907488635522633,0.785345603010283,-0.5412990949622398
2.400971373207988,-1.3836908462455304,-1.4268265767813424,-0.3266137806612126,-1.9768215689475905
4.059992209828376,0.2953096744473773,0.06933716171534797,1.9853803952602933,-0.4952150980047351
4.335119581085367,0.487125193256423,0.8625434846151703,-1.5530352778398206,-0.3043448710539514
0.5229785257073296,-0.5464608461822569,-1.6949734385166126,-1.4035586295636626,-0.3129289671900141
9.465812307260283,2.060702850947055,0.8202323983059842,-0.08378309988906465,0.6185563569779244
14.516355314772197,3.3314403152649588,0.8173062037383262,2.254038108921119,1.9856764110148395
6.4347939788902995,1.3985696590403915,0.954085102156628,-0.20233890687008754,0.12352920184109302
6.748431097881137,1.2809859139032775,1.2184802148716865,-0.18324524320928193,-0.21673178915646166
13.29438957310032,2.488462482065139,2.202013924659616,-1.4419103561118092,-0.25922181300409286
4.502942053976864,0.8355375207533522,-0.3560920486190552,0.9459295852703784,0.12438476690771437
4.802426653910739,0.2549815519653553,0.10957158007785811,0.9531762543293538,-0.828293760348399
3.847285269383863,0.6721194069962437,-0.41643843324802554,0.7890752013999099,0.12019855874605508
4.081452276339859,0.9569734000408945,0.0019768447558107757,-0.6292206728473624,0.4508123363317998
9.878446383510694,2.105469912389369,1.5328733556363119,-0.7067067683730057,0.20968606357448813
2.921936322048029,0.7726357153395631,-1.3450144839306688,-1.2931222504049704,0.4575419340047812
2.8380943190148256,0.6498359591016024,-0.8610496721655755,0.08387250176093364,0.4337476093485353
5.316961098062962,-0.015321369405106727,1.3771809365045613,-1.0804073292785017,-1.7718966822464437
7.680380261109001,1.9456474265499721,1.0200365069020898,-1.1774165052492886,0.6368701583954032
2.282263749585216,-0.1812520328405209,-0.363131646817078,-0.42369071691067595,-0.6710148456624536
3.053020280935389,-0.1794981370920093,0.8544020011207198,-0.48915617518421617,-1.095839163003958
2.533916576736597,-0.5401786638705443,0.34121584249203324,-0.5379785288219551,-1.1044518278549962
12.37029719669848,2.5001084028210827,1.500274609000988,0.4664445968402613,0.4335416104725293
3.3977693068665014,0.05798652502445728,0.07450959382677262,0.07904780215027922,-0.22257492722485292
4.6421137398953585,-0.09222352163211744,1.0256321138725824,-0.28815603051111766,-1.6819687839854105
25.25607273653122,4.427259129955914,2.64201191049262,0.18301292831148205,0.4780378151922834
2.282772517576869,-0.6747616041945281,0.5980991550474662,-0.9915270411046322,-1.439608130798827
4.169272333800031,0.5708702586343328,0.04932816579484364,0.10527862390967795,0.13982135851821087
4.791741338510705,1.0210462989155307,0.7224469852209796,0.15060249284463378,0.23849892567305414
2.1445936262453573,0.821550335237702,-0.3652808582038849,-1.5030468593574806,0.8855770816950449
29.390058945108237,5.429365156418724,2.387967705524732,0.995693754370362,1.7816847864668515
2.344388860919047,-0.806514111962139,0.18007103769598148,-0.8814337052269955,-1.3646763259005417
3.6471711170896466,0.38382753097282185,-0.27293332022551287,0.09030979920643496,-0.05247385606304944
4.240030930822318,0.31756018773462225,-0.8356890050200364,1.1644117405352703,-0.27633529504421733
8.745249153410679,1.9612575030313408,1.0972201916064386,0.9256767577138694,0.43374968596096225
6.623737472243871,1.480983071000401,0.8671874128277388,0.03433338856883548,0.21566877093361872
2.748593401556545,0.19705175548651338,-0.4973543714140932,-0.36249900288206854,-0.35254624273662016
5.745030371010769,0.7774726001413017,0.5764513451224227,0.9475119085755672,-0.44090218861085556
3.2332577354738326,-0.39115913330897534,-1.5085559682128564,0.6746949778086199,-1.1164508551840477
5.104847116956178,1.5257413798884563,0.18497057507315626,-0.61836502004413,0.9878615824065096
3.6503865141125837,0.7874691086213568,0.4527563520766945,-0.7948936470016904,0.45920418159952936
11.423162118485033,2.5225212836921598,1.7073298095592229,-2.072355181695998,0.9177681977951373
2.7327489013754698,0.10422447862165478,-0.7708188027286894,0.1540318416835874,-0.3103961364755137
2.151299948960199,-0.32448350942154547,-1.2783526288023244,-0.08269774501839866,-0.6568354686944304
3.47704776436191,-0.4702848249067613,-0.8954279609250417,1.1361913746425418,-1.0783150666292278
5.1540194334255505,1.13365364265831,-1.33656850031492,0.35905509348036657,0.3589175837406595
8.623607472903343,1.0765843606470296,1.336657357758983,1.3342291941726903,-1.0397932245282346
17.418621499813653,3.954772211871662,1.5486392950240366,-0.6973642279161707,1.8486630689665502
4.830697383443597,-0.37020635099337884,0.3202165779488289,1.1381503309676182,-1.3076425810934404
7.383948786738255,1.5645495840440837,1.221294945685148,-0.5289163791046552,0.2736601192125019
8.245465327651045,2.283163332337794,0.13395838058023532,0.7775960617922721,1.5668547072137862
2.0554130512274202,0.6015457618219662,-0.09511164770076601,-1.4587583925306935,0.599089759263809
4.5716430768014416,0.9011151709041254,-0.33303761905376167,0.23513529936618852,0.17567371249177932
1.8745027864745194,-0.8336357453742621,-0.3103909913775655,-1.98468794144591,-0.9684836469618956
