Y,D,Z,X1,X2,U
3.1585983661282873,-0.8483686476857335,-0.6751782749743815,0.4967141530112327,1.3993554365860021,-1.907807557877391
3.8649205638240036,0.11383236735690516,-0.14451867071551783,-0.13826430117118466,0.9246336829127688,-0.8603850107795019
1.5403161211058503,0.04883475054566628,-0.7924199209999613,0.6476885381006925,0.05963036992017413,-0.4136055334216442
4.717363560486493,1.8290629157824472,-0.3079615296390403,1.5230298564080254,-0.6469367777055739,1.88768765734019
-1.482339488104825,-0.9340504759010125,-1.8936146669537857,-0.23415337472333597,0.69822331361359,0.556553124533758
4.289333595136621,0.26070919264962,0.21329370737293857,-0.23413695694918055,0.3934853854217497,-1.335481569099891
3.2861625029788075,0.0443239932752848,0.0012054753622242368,1.5792128155073915,0.8951932200277323,0.486036289417637
3.7447278342898827,-0.7052408975883719,-0.8170886310681906,0.7674347291529088,0.6351718016819695,-1.5473039889383655
3.450859668649578,1.2486393206919408,0.6592456684324051,-0.4694743859349521,1.0495527153193351,1.0826910538870733
6.949124687603778,1.1806127377137594,0.9375701376265584,0.5425600435859647,-0.535235211560568,-0.4711246518178786
2.7745596748429007,-0.34343388408202935,-1.6075598643689741,-0.46341769281246226,1.3173940656343257,-0.09363618873917087
-0.3736525000704526,-0.08246257985804939,-0.7627247785662142,-0.46572975357025687,0.19759960469239965,1.3257966475421905
3.293343204675429,-0.5945400540824022,-0.7691423497872981,0.24196227156603412,2.0752608726252655,-1.28716356858425
-1.244994484659629,-1.3561845234411867,-0.9399031011088645,-1.913280244657798,-0.6891878180895679,-1.3971181851129912
4.541957786859143,0.47947948509427346,0.8294748419317485,-1.7249178325130328,1.7359638031652493,-0.5835993263460049
0.8590242602207561,0.4881041081237966,-0.19382613877280352,-0.5622875292409727,0.1979107834626478,1.0383788510193166
-1.4876321683068898,-1.087641477277782,-0.26451484131061076,-1.0128311203344238,-0.6514180036144483,-1.5193460754768426
3.79248669192288,-1.7327369388638394,-2.0038623644067535,0.3142473325952739,-0.48388583405432156,-2.8321555981105697
2.670455482746096,0.047640057587017226,0.6354180302092264,-0.9080240755212111,-0.32034730819432017,-0.4511588584089988
-0.3984827031508625,-0.3258030121942947,-1.2392583948534726,-1.4123037013352917,0.4241659464019164,0.5517407999109204
9.88454041531407,2.7641218227477227,0.059932630266328335,1.465648768921554,0.5228354880354996,1.2002617497388293
0.3158521409245235,-0.4650162664025862,0.27737693795819207,-0.22577630048653566,-0.573700003938579,-0.463161362085399
3.2548236763967164,0.17293485919526752,1.360658595838651,0.06752820468792384,-0.02435459226098284,-0.4114266071160025
0.45356450869680853,0.7106589838964279,-1.308820399119112,-1.4247481862134568,2.1422703586118637,1.1539007342557475
0.24850208561954412,-2.3433156142082527,-3.0195121558208253,-0.5443827245251827,1.7275431701007113,-1.8697416996954206
3.007267173770728,0.37379509534209443,0.18384954475369486,0.11092258970986608,0.4363236696740321,-0.38852077518300926
3.1395065844863534,0.911232863580216,1.8005111815108537,-1.1509935774223028,0.03800347816820029,0.19042388992505774
5.8442091129054266,1.4500138458109886,1.2389463529394373,0.37569801834567196,0.1200313267182613,0.44921872128503426
7.982427298051857,1.1084801578824541,0.20965941527462578,-0.600638689918805,0.6135179727304166,-0.5098066931908826
2.659398685945443,0.3410691095177286,-0.49163618563204736,-0.2916937497932768,-1.0227925651984056,0.03444101170584135
5.099426921389174,-0.0769081058668542,0.8071225966373103,-0.6017066122293969,-0.25737653742334515,-2.4883273534129895
1.9870456740600384,-0.8799278893146754,-0.9735461997044687,1.8522781845089378,-1.66858407387759,-0.6582484123338483
3.6581522696277826,0.5032604513270817,0.4763577693562191,-0.013497224737933914,0.39922312260527926,0.4535087125544674
-0.29609974576605547,-1.3053877452996314,0.5054701591666267,-1.0577109289559,0.647195939702741,-0.9822940342546795
5.907368042340006,0.8898496277738537,1.0602099074988798,0.822544912103189,-0.4831864622993739,0.05898422158959733
12.77058854247477,2.750934923829303,2.7596600389110777,-1.2208436499710222,1.5739867632900326,0.4468725008026977
6.769381451293334,0.6323058643099462,0.39241596717876703,0.2088635950047554,-1.225765663002341,-0.34254920085776497
-2.845919255360827,-0.7014996620940224,-0.5089636257074988,-1.9596701238797756,-1.46437488020982,0.1704637709965709
3.7182634247657864,-0.36091497653022414,-0.025574312191994436,-1.3281860488984305,0.22445181855997198,-0.9627325652846123
0.7967071938353976,-0.7053344046882468,-1.7690759048891183,0.19686123586912352,1.0470983026121545,-0.20661127969604665
5.7881226985032095,1.0628794222540465,-0.6947131310890582,0.7384665799954104,1.6839276914578687,0.6102161695892225
2.279972105779381,0.6836754379021274,-0.409282438113104,0.1713682811899705,-0.45888426286894,0.15697296096843422
0.7919028113423192,-0.7241386173194808,-0.5240883979345925,-0.11564828238824053,1.0786808334312956,-0.5865312695639355
3.1493857493291117,0.7522650692667013,0.152354872033722,-0.3011036955892888,-0.03850846950070721,0.224216404290793
1.8678436066253772,0.3684367129155742,-0.8224199323822006,-1.4785219903674274,-0.17262729994081963,0.714609790636618
6.6604575252442935,-0.12154427174330845,1.1210306673244714,-0.7198442083947086,0.8836599374866724,-2.049941278577478
2.4369418987185814,1.4222803805855428,0.0002070649181973595,-0.4606387709597875,0.6523228784134196,1.1590740649558977
8.64208862798829,1.7356639031041619,-0.009300321138626349,1.0571222262189157,-1.5763921569842494,-0.336254738681072
5.85690850248373,0.8687881913648943,-0.32789471651291785,0.3436182895684614,1.4765403497258958,0.42548993324023027
2.824121341238774,1.132393807684154,0.15519068385897913,-1.763040155362734,1.3800913541474515,1.197246923645228
5.09043476094402,-0.10419574642216811,0.8250982646676346,0.324083969394795,-0.6255627015095294,-1.371673697230466
2.658638467483549,-0.3033944224624833,-0.8671302157109002,-0.38508228041631654,0.39580353343740904,-0.7094410024275466
3.0701066955819636,0.09988333805441085,-0.6581164890752567,-0.6769220003059587,0.4940301862827388,-0.2885486958757048
4.5866039965802194,0.2650209526994312,-0.30372602877666466,0.6116762888408679,0.2606737658239071,-0.7837535211244283
-1.3912559716870705,0.27625431842921255,-1.345870923473215,1.030999522495951,-0.5503051538454201,1.7349365758368085
2.324988565927976,-0.1553153577418905,-0.8192578597214978,0.9312801191161986,-0.6716233679380516,-0.8567720938267928
4.830393264657154,0.4202404017944024,-0.47622087354465886,-0.8392175232226385,-0.025554070991445278,-0.5555467794868666
6.853898241937888,1.4754402139686422,0.8743891807127272,-0.3092123758512146,1.1727290192593647,0.20438903160297678
7.126336411918667,0.7403034626589484,0.2625613290019253,0.33126343140356396,0.5436001545944323,-1.2021495260760888
4.503569204770024,0.5144764794282167,0.19358991136754458,0.9755451271223592,-0.37061433208610595,-0.39568071175626385
6.31105196025369,1.5377850391704482,0.8508979621679722,-0.47917423784528995,0.7716987106483447,0.31745326125017487
1.9722170985513046,-0.23187813747980285,-0.13737178839939665,-0.18565897666381712,-2.8485426206300755,-0.33286040438251097
1.9924251145996885,0.1021734665377782,0.3904648499288896,-1.1063349740060282,1.1487657003721035,-0.09338685889994834
-0.674927818267119,-0.37207891350541733,-0.10322175293249623,-1.1962066240806708,-1.7397137787780996,-0.5293321124483711
4.606692145621632,-0.4279037652211212,0.26536234939962844,0.812525822394198,-0.36244094140313216,-1.514470309180767
2.1415430688425254,0.18929447645852382,-0.5827586576115821,1.356240028570823,-1.1196698946261439,0.32159321133923857
-2.665275052573048,-0.22292259394880198,-2.438817158276429,-0.07201012158033385,-1.2946814757209055,1.7549330716472415
8.227818155803265,1.1131662648570357,-0.13427916218630415,1.0035328978920242,1.1608267873785192,0.01840163078343813
4.504327128265442,0.8581603122750875,1.42274813609994,0.36163602504763415,-0.46770120131189136,0.22526411724754958
6.7943576888395825,1.7863240464145973,0.9262154022415922,-0.6451197546051243,0.3465038817307158,0.6927227551168597
6.297595383417793,0.8103029978164532,0.9653974845911707,0.36139560550841393,-0.04692057887918407,-1.2693304965466992
7.059956546086278,2.2726680652913824,1.2361307218062179,1.5380365664659692,0.47704082722312147,1.7025146581296056
1.828364094870512,-0.11159003077648721,0.08865759096143765,-0.03582603910995153,0.07682189106025536,0.20232879642280202
2.9501782425740286,1.5707139222055724,0.19731570740559606,1.564643655814006,-1.2829922241885696,1.631856899089109
-0.881717867173458,-1.034396621381993,-0.6176518954343502,-2.6197451040897444,0.99626681944714,-0.7330329955239894
3.618427923294311,1.4300983679900396,-0.31607285602704976,0.8219025043752238,-0.4937565831613125,1.8180619225578247
2.728163762277625,0.7779644240463714,0.6157711497711416,0.08704706823817134,-1.556581898659751,0.7751554940347829
2.664500676253784,0.2957193487786449,1.2038844371688162,-0.29900735046586785,-0.4281151609659125,0.5530400858523584
4.652667105127636,0.669640109218528,-0.13944627568099954,0.0917607765355023,1.5007597906343109,0.23402445435314795
1.6481291224706744,-0.46440996414276897,-0.4501892648514116,-1.9875689146008928,0.8502217421134929,-0.24852861807444937
2.7745709139027515,1.2817705645279667,0.0005279588565972929,-0.21967188783751193,-0.3486521344078592,1.2005316584738726
4.005136671630903,0.6070622425872235,0.6012067489291151,0.3571125715117464,-0.3492577043184288,0.14035986984804696
