income,education,experience
140.16071200899304,13.745401188473625,11.809065608323262
133.96093543192913,19.50714306409916,14.203069781250642
105.2540126658666,17.31993941811405,25.63642179606541
164.20256739845115,15.986584841970366,10.200131581796764
134.1649275170813,11.560186404424366,26.08949054436514
158.2010262841268,11.559945203362027,2.644032929300745
79.4054849362871,10.580836121681994,23.30395311625892
172.32878117188847,18.661761457749353,25.42642899164209
157.3599043248525,16.011150117432088,5.454529585120163
195.77449988964867,17.080725777960456,12.910395971166013
166.4561724286324,10.205844942958024,4.964993239909669
218.74981225982336,19.699098521619945,21.19812386982653
270.2658957735743,18.324426408004218,16.060433041849702
117.18123510172705,12.123391106782762,19.059700401249632
132.60091788964198,11.818249672071007,5.894609008686334
48.7290654214972,11.834045098534338,6.352375861572586
58.15098856216595,13.042422429595376,1.244919765297191
95.28850278445029,15.247564316322379,9.662026055871891
85.89060653214601,14.319450186421157,16.79233984001025
114.0861509481354,12.912291401980418,25.738047419919862
115.07661790794097,16.118528947223794,20.00782342376042
54.438869028102594,11.394938606520418,13.061889701992543
169.14728017979223,12.921446485352181,28.593603431824135
73.72163582959428,13.663618432936918,21.577356017274955
202.8992087815547,14.56069984217036,27.9049560858765
101.43657557943115,17.851759613930135,15.82763919816497
207.5824879695546,11.996737821583597,7.767128243794188
201.6603862681525,15.142344384136116,1.5848005909416596
173.28799644328058,15.924145688620424,21.782545544515514
101.2893889681122,10.464504127199977,3.6390899401660235
63.04732648034287,16.075448519014383,9.083253848159016
221.93248657556182,11.705241236872915,15.974127236516921
174.30877004746336,10.650515929852794,16.93249763339243
238.41476334073207,19.488855372533333,18.01749590961408
189.20631372839682,19.656320330745594,4.987659910491019
116.09278377858229,18.083973481164612,11.392122144649463
211.39115875829233,13.046137691733707,18.515826813509
136.61391753750615,10.97672114006384,29.094565939013542
169.12967906338037,16.842330265121568,21.82893413099066
86.82433191771406,14.401524937396013,27.678112712818734
196.19384873142522,11.220382348447789,22.866361749425312
72.18718345147538,14.951769101112703,17.751509066772012
85.08032489752564,10.343885211152184,5.760701074090337
185.22136432378602,19.09320402078782,20.000569556775392
207.44110796228273,12.58779981600017,18.701386978797213
172.85791928546055,16.62522284353982,18.074075113717992
104.03970634031951,13.117110760894109,14.693576039647223
63.49375449615006,15.200680211778108,15.859698119678269
177.27408831033895,15.467102793432797,10.033275813543122
171.86011636890623,11.84854455525527,15.579380779269096
207.16431649734375,19.695846277645586,5.926677170354347
156.7321338421846,17.751328233611147,24.155231920811303
230.80576845286956,19.39498941564189,5.573308640961234
124.78790889184468,18.94827350427649,2.5489886966839927
153.490725989604,15.978999788110851,13.087380790714722
159.99598373121958,19.218742350231167,19.749223185181854
116.51107443750232,10.884925020519194,13.131504748006241
166.83408680037462,11.959828624191452,8.302623958539257
134.34957107604507,10.45227288910538,16.745135516713223
116.63845672119034,13.253303307632644,10.410070062365998
118.85348167233904,13.88677289689482,27.986030703798992
81.97924159376011,12.713490317738959,27.679354188107162
171.27867714438918,18.287375091519294,15.071154599162863
87.47897570604613,13.567533266935893,9.836519820547755
91.35852445455646,12.809345096873807,22.113972418699174
189.27707054030117,15.426960831582484,1.1013883044919992
141.37625568606563,11.409242249747626,14.243070181309538
191.33621852868677,18.021969807540398,10.089701828110005
138.39656610866652,10.745506436797708,27.616076553076642
215.91385123328544,19.86886936600517,0.3600908181804763
226.33365326982138,17.722447692966576,16.584446271550473
190.34204382399693,11.987156815341724,22.21990743199878
117.16595450716197,10.055221171236024,14.550539625721237
123.99508180675961,18.15461428454834,2.56209090488165
262.7392086636013,17.06857343847617,29.173841700837066
104.62794971260188,17.290071680409874,15.540312941282938
87.327016071307,17.71270346685946,18.42558732957034
100.03500997029734,10.740446517340903,7.09829348122522
72.63361546552329,13.584657285442725,14.504942553204113
244.71306247424053,11.158690595251297,12.874484758749656
170.4905306856612,18.631034258755935,2.246875260059512
121.07228803393396,16.23298126827558,3.1848106064240165
162.7591383798751,13.308980248526492,25.124175588563237
119.31693448305174,10.635583502860236,7.194598566197707
62.89225063504453,13.109823217156622,5.8487481449589165
135.91754850950656,13.251833220267471,15.147343537504177
198.3015567610814,17.29606178338064,23.062413940875388
114.74003059013899,16.37557471355213,1.8583955573696376
190.52486476192072,18.872127425763267,17.304237589147675
93.67091524693147,14.722149251619493,3.576313285217201
86.33216377920469,11.195942459383017,1.0938315247685537
92.53735229002237,17.13244787222995,1.5823185648665217
153.60802800496015,17.607850486168974,25.02492324625324
182.15994956800037,15.612771975694962,3.539174508841847
210.4131326845384,17.70967179954561,1.3545409323687585
129.9688204107935,14.937955963643908,13.13699661428737
174.6942250142623,15.22732829381994,25.319804158260744
159.00307437382946,14.275410183585496,7.872251294679058
85.54803958442908,10.254191267440952,12.651378525777492
71.44138187556733,11.078914269933044,1.1976759769125367
236.1716191986079,10.314291856867342,13.472355424046276
178.18318753145618,16.364104112637804,17.32839241911401
199.47754335302855,13.143559810763266,17.127211612564345
106.06270954373231,15.085706911647028,9.972800765230955
184.23975000411727,19.07566473926093,9.465995419894066
107.2055323022968,12.49292229148875,3.1987085680979366
98.13023116250206,14.103829230356297,11.003949619388052
158.32799012488735,17.555511385430485,2.98484006618894
114.48712927513922,12.287981654916225,22.99787834136155
103.09256668124883,10.76979909828793,28.988228932445576
128.17330022274768,12.89751452913768,29.102233700001207
76.08056887487972,11.612212872540045,25.952132981261816
192.54346231103418,19.29697652342573,18.023764480188575
187.1772605679457,18.08120379564417,21.025970917316396
88.13937788505018,16.334037565104236,8.556174080412422
116.64320205574006,18.714605901877178,18.92311260517862
96.80809997756242,18.036720768991145,13.669486483196323
156.1117575619322,11.865700588860358,14.460520193307975
118.2701253509944,18.925589984899776,22.73329681125474
181.53965637642267,15.393422419156508,8.45755066791755
75.86157713865329,18.074401551640626,9.541188350835597
116.59740065996678,18.96091299923493,27.7392537338591
166.15701121702858,13.180034749718638,1.6867288455291674
140.07910508707263,11.100519245276768,14.569028952400211
100.16704379011473,12.279351625419416,27.38402401223585
150.2586479689486,14.271077886262564,18.31089023454471
153.96300538137976,18.180147659224932,16.392212226363963
158.30702054393132,18.607305832563434,7.492325376880657
122.09440924413192,10.069521305311907,10.298264671933449
178.88478639096004,15.107473025775658,25.561452474140786
247.19491825669323,14.174110031487789,16.776543953053743
102.38074023036681,12.221078104707303,15.442265812703397
122.0333572653521,11.198653673336828,2.9873914062008677
132.62145226425162,13.37615171403628,0.48084469365369364
98.0850923711982,19.429097039125192,28.91055566061147
64.71067685244184,13.232029320207552,11.30958501860525
79.93825306892046,15.18790621743366,18.09639186298513
149.74257164386464,17.030189588951778,2.39145219561855
144.82392611124143,13.63629602379294,20.493428571691396
189.86816884813493,19.717820827209607,27.977001261178827
84.76092470891776,19.62447294942111,17.26995758992259
140.9045479676166,12.517822958253642,3.783459671262317
222.19768092519422,14.972485058923855,17.451645824204302
97.89231535732448,13.008783098167697,22.990416393139572
156.89514191695523,12.848404943774677,12.192496097220559
152.23350538176294,10.368869473545328,26.395132438244037
184.53817757492249,16.09564333979897,19.460488600720936
151.21509365722045,15.026790232288615,26.977467548676074
167.95386873180018,10.514787512499893,18.705159337420117
92.38452296968218,12.786464642366115,3.938639160144727
228.5302721191529,19.082658859666537,9.290751333155674
74.00628228809205,12.395618906669725,6.053848447573707
119.67559667995758,11.448948720912231,27.264794931505868
104.96239679325048,14.89452760277563,22.81200201862448
201.41358212984522,19.856504541106005,20.291951067300182
114.127458671892,12.420552715115004,9.028989588948651
71.51489055769954,16.721355474058786,5.5213431615064055
117.10218848249686,17.616196153287177,22.693532639667353
204.1979708074867,12.376375439923997,14.22473837637239
215.12359366833684,17.282163486118595,6.773686564518874
154.1360419320501,13.677831327192532,18.498659344958252
169.07725620621915,16.323058305935795,1.2100155641535593
176.81419682754574,16.335297107608948,9.785107623847605
151.6541695574585,15.357746840747584,14.05670983773404
164.46143858437216,10.902897700544083,4.438750023282175
97.80285985870249,18.35302495589238,29.53963432772519
112.53282167932373,13.207800649717358,6.272920937688427
88.61444528919911,11.865185103998542,3.9105939012979665
124.4123295564761,10.40775141554764,6.106046216606892
136.31895741607158,15.908929431882418,23.071833994791728
153.20382298122723,16.775643618422823,12.765169778155284
