X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,treatment,outcome,true_cate,true_propensity
-1.0856306033005612,0.9973454465835858,0.28297849805199204,-1.506294713918092,-0.5786002519685364,1.651436537097151,-2.426679243393074,-0.42891262885617726,1.265936258705534,-0.8667404022651017,0,-1.2318030890748042,0.35853734319954594,0.26086298056110946
-0.6788861516220543,-0.09470896893689112,1.4913896261242878,-0.638901996684651,-0.44398195964606546,-0.43435127561851733,2.2059300827254558,2.1867860889737867,1.004053897878877,0.386186399174856,1,0.580975419797159,-0.22573419847384135,0.42749262238930313
0.7373685758962422,1.490732028150799,-0.9358338684023914,1.1758290447821034,-1.2538806677490124,-0.6377515024534103,0.9071051958003012,-1.428680700225969,-0.1400687201886661,-0.8617548958596855,1,0.7632128435747917,-0.40851291460392414,0.4069274730177055
-0.2556193705305969,-2.7985891054607244,-1.771533104509847,-0.6998772345979173,0.9274624317585825,-0.1736356827902158,0.0028459158968110196,0.688222711102285,-0.8795363430090519,0.283627323807291,1,-1.0677617819979086,-0.7039768106645544,0.7809968267724687
-0.8053665180656158,-1.7276694941206072,-0.390899793755101,0.5738058624050577,0.3385890509998015,-0.01183049447881976,2.392365265937726,0.4129121603087788,0.9787360059373466,2.2381433384979528,1,2.8921755201973145,2.334255882711029,0.6132873055324809
-1.2940853231612488,-1.0387882102049535,1.7437122251229307,-0.7980627352410625,0.02968323030333022,1.0693159694243486,0.8907063912931708,1.7548861819811095,1.4956441370334692,1.0693926697057368,0,1.690652551408113,0.5780370156973508,0.4681311221669204
-0.7727087142471915,0.7948626677932181,0.31427199450686705,-1.326265459940456,1.4172990464768525,0.8072365345785665,0.045490080631097156,-0.2330920609844135,-1.198301144700787,0.19952407355863258,0,-0.6151889272860162,1.9636735624366901,0.31350455706335084
0.46843911944564426,-0.8311549842432792,1.1622040490995293,-1.0972030464830342,-2.1231003500424417,1.0397270908927005,-0.4033660381021075,-0.12602958531301514,-0.8375167228250533,-1.6059627607174027,0,-1.4404958948445448,0.33271154706761674,0.6569647273132642
1.2552373747242185,-0.6888689838469215,1.6609524881479396,0.8073081862107286,-0.31475814671745994,-1.0859024011268665,-0.732461986720457,-1.2125231310951696,2.0871133595881854,0.16444123022982496,0,3.0463489450110908,1.435989797239046,0.7255285507605366
1.1502055425466322,-1.2673520490102275,0.18103512959700388,1.1778619388085783,-0.3350107619330159,1.0311144589217422,-1.0845679120057665,-1.3634715446185843,0.37940061207813613,-0.3791764345725522,0,0.983923420910382,5.020301790487066,0.7700827997082145
0.6420546892718314,-1.977887931520449,0.7122646354705182,2.5983039272693147,-0.024625981431480627,0.03414212890984157,0.17954948463867915,-1.8619757107917871,0.4261466396903099,-1.6054097440159647,1,6.108297205542853,2.0739097001116393,0.787508355028996
-0.42767959812380435,1.242869549603737,-0.7352169561000764,0.5012489895674,1.0127390539563705,0.2787408560959998,-1.3709484700946077,-0.3324752753514139,1.959411342388286,-2.025045762997471,0,0.8067114147800449,-1.0757067621329066,0.3025309457378135
-0.27578601386617546,-0.5521080714881078,0.12074736309713868,0.7482156171872304,1.6086909680220534,-0.2702323920091581,0.8123413299768204,0.49974014486517293,0.4743472978718003,-0.5639239315264725,1,0.026458177283868303,-1.7076013497298677,0.5344854184907956
-0.9973214687759007,-1.100043112620697,-0.7564372093991233,0.3216865758662266,0.7609493931283295,0.32346884785689517,-0.5489550961957409,1.805970109932475,1.5188656236315399,-0.35400011275017335,1,1.6003943542837888,1.1417306506387865,0.5128373835904123
-0.8234314059856659,0.13021495415796958,1.2672986450543529,0.3327649772541171,0.5565487049100443,-0.21208012227562573,0.4562708952022307,1.5445444514561384,-0.23966878147771076,0.14330773250787254,0,3.232843587668893,1.4333418403337366,0.3830025650771448
0.25381647654962736,0.2837253557710373,-1.4118888760712274,-1.8768686558738945,-1.0196550709218393,0.16794229540166816,0.5538561660032112,-0.5306745597736241,1.3772574828673068,-0.1431759743261871,0,-1.865642849129236,3.233736300279013,0.49626145976951663
0.02031599823462459,-0.19396387055266243,0.13402679274666512,0.7044740740436035,0.6656534379123312,-0.8984229406095902,1.5236637764785275,-1.0950264574269175,0.07922701409061239,-0.2743965735223526,1,0.6746160028183197,-0.41032386235445784,0.5267593909837033
-1.0489916773184873,-0.07512058797383152,-0.7408137732923984,0.07290724327605223,0.403085961219367,1.4719293689732715,0.3073842186274145,-0.6112253403048249,-0.39161981071960156,0.13997810611456363,0,0.6377163141255737,-0.2342435179054581,0.38061574025794653
0.09346082946215117,1.4595892682284208,1.3953529297569547,-0.3589359262422613,-0.5486421281861983,-2.5570546040678583,-0.5489204133222201,-0.9780577060842837,-0.3548244580948187,0.3915842423501111,0,0.4974196497334747,-1.3819127840869727,0.33557774407534446
0.1771923291989879,-0.02996800704754226,0.1995821110885137,-0.12611777323099171,0.19701893254347608,-3.2310550079193123,-0.26929348975075423,-0.110850721053007,-0.3412617162065858,-0.21794626210294177,1,1.1616626225886961,0.9588400601154675,0.525871914838861
