X1,X2,X3,X4,X5,treatment,outcome,true_propensity,true_cate,Y0_true,Y1_true
0.4967141530112327,-0.13826430117118466,0.6476885381006925,1.5230298564080254,-0.23415337472333597,1,6.8169692713694765,0.7549811890240947,3.518150830480554,3.298818440888923,6.8169692713694765
-0.23413695694918055,1.5792128155073915,0.7674347291529088,-0.4694743859349521,0.5425600435859647,0,4.4909574038889115,0.14626433987916745,3.613947783322327,4.4909574038889115,8.104905187211239
-0.46341769281246226,-0.46572975357025687,0.24196227156603412,-1.913280244657798,-1.7249178325130328,1,6.463404564542047,0.5889322665639429,3.1935698172528273,3.2698347472892193,6.463404564542047
-0.5622875292409727,-1.0128311203344238,0.3142473325952739,-0.9080240755212109,-1.4123037013352915,1,7.686890823544321,0.658592856554972,3.251397866076219,4.435492957468102,7.686890823544321
1.465648768921554,-0.22577630048653566,0.06752820468792384,-1.4247481862134568,-0.5443827245251827,1,10.022522159454558,0.9012160229123981,3.054022563750339,6.96849959570422,10.022522159454558
0.11092258970986608,-1.1509935774223028,0.37569801834567196,-0.600638689918805,-0.2916937497932768,1,8.076143040997675,0.6400998497155252,3.3005584146765377,4.775584626321137,8.076143040997675
-0.6017066122293969,1.8522781845089378,-0.013497224737933921,-1.0577109289559004,0.822544912103189,0,1.7215308990179712,0.02710798157142412,2.989202220209653,1.7215308990179712,4.7107331192276245
-1.2208436499710222,0.2088635950047554,-1.9596701238797756,-1.3281860488984305,0.19686123586912352,1,3.023999295892767,0.46712248230804426,1.4322639008961795,1.5917353949965878,3.023999295892767
0.7384665799954104,0.1713682811899705,-0.11564828238824053,-0.3011036955892888,-1.4785219903674274,1,7.406505635890621,0.6681684556285724,2.9074813740894077,4.499024261801214,7.406505635890621
-0.7198442083947086,-0.4606387709597875,1.0571222262189157,0.3436182895684614,-1.763040155362734,0,3.2143675620229244,0.6503073977470188,3.8456977809751325,3.2143675620229244,7.060065342998056
0.324083969394795,-0.38508228041631654,-0.6769220003059587,0.6116762888408679,1.030999522495951,1,4.958708918935624,0.4526974606676848,2.458462399755233,2.5002465191803918,4.958708918935624
0.9312801191161986,-0.8392175232226385,-0.3092123758512146,0.33126343140356396,0.9755451271223592,1,7.962177286579288,0.6237621199571671,2.7526300993190285,5.2095471872602594,7.962177286579288
-0.47917423784528995,-0.18565897666381712,-1.1063349740060282,-1.1962066240806708,0.812525822394198,1,3.28033002521196,0.35680950688456786,2.1149320207951776,1.165398004416782,3.28033002521196
1.356240028570823,-0.07201012158033385,1.0035328978920242,0.36163602504763415,-0.6451197546051243,1,11.307701314312624,0.9256184320198682,3.8028263183136195,7.504874995999003,11.307701314312624
0.36139560550841393,1.5380365664659692,-0.03582603910995154,1.5646436558140062,-2.6197451040897444,0,3.293283273729535,0.2371277851649641,2.971339168712039,3.293283273729535,6.264622442441574
0.8219025043752238,0.08704706823817122,-0.29900735046586746,0.0917607765355023,-1.9875689146008928,1,7.058885806121852,0.6575294751980891,2.760794119627306,4.298091686494546,7.058885806121852
-0.21967188783751193,0.3571125715117464,1.477894044741516,-0.5182702182736474,-0.8084936028931876,0,2.8495431941666673,0.41072722860715766,4.182315235793213,2.8495431941666673,7.031858429959881
-0.5017570435845365,0.9154021177020741,0.32875110965968446,-0.5297602037670388,0.5132674331133561,1,4.79559881525087,0.24698029338917313,3.2630008877277477,1.5325979275231227,4.79559881525087
0.09707754934804039,0.9686449905328892,-0.7020530938773524,-0.3276621465977682,-0.39210815313215763,0,1.2198090604021168,0.19781893577768522,2.438357524898118,1.2198090604021168,3.658166585300235
-1.4635149481321186,0.29612027706457605,0.26105527217988933,0.00511345664246089,-0.23458713337514692,0,2.891634846938943,0.4214660100796443,3.2088442177439114,2.891634846938943,6.100479064682855
-1.4153707420504142,-0.42064532276535904,-0.3427145165267695,-0.8022772692216189,-0.16128571166600914,0,3.0632913694105586,0.5219623612288622,2.725828386778584,3.0632913694105586,5.789119756189143
0.4040508568145384,1.8861859012105302,0.17457781283183896,0.25755039072276437,-0.07444591576616721,0,5.695397303822566,0.19604832339190514,3.139662250265471,5.695397303822566,8.835059554088037
-1.9187712152990415,-0.026513875449216878,0.06023020994102644,2.463242112485286,-0.19236096478112252,1,7.040032360931683,0.6056742776940973,3.048184167952821,3.9918481929788623,7.040032360931683
0.30154734233361247,-0.03471176970524331,-1.168678037619532,1.1428228145150205,0.7519330326867741,1,4.776878768068467,0.4669334646316953,2.0650575699043743,2.7118211981640923,4.776878768068467
0.7910319470430469,-0.9093874547947389,1.4027943109360992,-1.4018510627922809,0.5868570938002703,1,8.17671608647556,0.7015755410495553,4.12223544874888,4.05448063772668,8.17671608647556
2.1904556258099785,-0.9905363251306883,-0.5662977296027719,0.09965136508764122,-0.5034756541161992,1,12.831922123281043,0.9081415386581002,2.5469618163177823,10.28496030696326,12.831922123281043
-1.5506634310661327,0.06856297480602733,-1.0623037137261049,0.4735924306351816,-0.9194242342338032,1,4.060141199816368,0.33939111121102095,2.150157029019116,1.9099841707972514,4.060141199816368
1.5499344050175394,-0.7832532923362371,-0.3220615162056756,0.8135172173696698,-1.2308643164339552,1,9.455096638778482,0.8108528374683136,2.7423507870354595,6.712745851743023,9.455096638778482
0.22745993460412942,1.307142754282428,-1.6074832345612275,0.1846338585323042,0.25988279424842353,0,2.323765006508764,0.2674131725399782,1.7140134123510178,2.323765006508764,4.037778418859782
0.7818228717773104,-1.236950710878082,-1.3204566130842763,0.5219415656168976,0.29698467323318606,0,5.796019599476408,0.5240481665356773,1.943634709532579,5.796019599476408,7.739654309008987
0.25049285034587654,0.3464482094969757,-0.6800247215784908,0.23225369716100355,0.29307247329868125,1,5.45996705678462,0.36584379199639006,2.455980222737207,3.0039868340474127,5.45996705678462
-0.7143514180263678,1.8657745111447566,0.4738329209117875,-1.1913034972026486,0.6565536086338297,0,3.0761297020165306,0.03647461078204886,3.37906633672943,3.0761297020165306,6.45519603874596
-0.9746816702273214,0.787084603742452,1.158595579007404,-0.8206823183517105,0.9633761292443218,0,2.015047079364615,0.24576657014353775,3.9268764632059234,2.015047079364615,5.941923542570539
0.4127809269364983,0.82206015999449,1.8967929826539474,-0.2453881160028705,-0.7537361643574896,0,4.236161282489693,0.3835133659548344,4.517434386123158,4.236161282489693,8.753595668612851
-0.8895144296255233,-0.8158102849654383,-0.0771017094141042,0.3411519748166439,0.27669079933001905,0,3.230665150520898,0.5800772995427862,2.9383186324687167,3.230665150520898,6.168983782989615
0.8271832490360238,0.01300189187790702,1.4535340771573169,-0.2646568332379561,2.720169166589619,1,10.147676039022787,0.758220976872528,4.1628272617258535,5.984848777296935,10.147676039022787
0.6256673477650062,-0.8571575564162826,-1.0708924980611123,0.4824724152431853,-0.2234627853258509,1,6.4388931962924865,0.5091098723510253,2.14328600155111,4.295607194741376,6.4388931962924865
0.714000494092092,0.47323762457354485,-0.07282891265687277,-0.846793718068405,-1.5148472246858646,0,3.7736243522408532,0.6461167068387398,2.941736869874502,3.7736243522408532,6.715361222115355
-0.4465149520670211,0.8563987943234723,0.21409374413020396,-1.245738778711988,0.173180925851182,0,0.5375672058446362,0.25288697348805295,3.171274995304163,0.5375672058446362,3.708842201148799
0.3853173797288368,-0.883857436201133,0.1537251059455279,0.058208718445999896,-1.142970297830623,0,4.82642769201143,0.6326269783842055,3.1229800847564224,4.82642769201143,7.949407776767853
0.3577873603482833,0.5607845263682344,1.083051243175277,1.053802052034903,-1.377669367957091,1,7.086498453660472,0.628364902337517,3.8664409945402216,3.22005745912025,7.086498453660472
