score,treat,outcome,pre_outcome,education,income,age,experience,cov_06,cov_07,cov_08,cov_09,cov_10,cov_11,cov_12,cov_13,cov_14,cov_15,cov_16,cov_17,cov_18,cov_19,cov_20,cov_21,cov_22,cov_23,cov_24,cov_25
55.960569836134795,1,47.40966157777362,33.921924421226095,9.457755925300738,5.762221086378538,33.56576783541071,14.327010780066747,0.6218351900227704,-0.48135769561694625,0.9913563810805253,-0.2903616918053307,1.0495550374451283,-0.27411147538072145,-1.7210471256296629,-0.982416240480937,-0.4304147086872844,1.3681890237485779,0.9011436305292249,1.623861412322142,1.6536352160298582,-0.534750804590915,-0.18848685975882942,-0.4112799243305384,-0.6715106053010765,-1.8414947093364584,-0.01474771801684241,-1.2855655937111106
48.340828385945784,0,50.315078727017095,41.39614989220498,10.10720749878663,1.1815285828692592,34.6734409625969,15.367063512052226,-0.034171881534327396,2.1157708095629846,-0.5093450963307086,0.19477400562806724,0.9066483858092831,0.28029129196590696,0.29248418794229586,-0.36240243368808,-0.23187797506123262,-0.9600105221878282,0.8460450088894076,-1.7414916566140959,0.9710883383822022,-1.4036983847452424,0.9626072740766523,-0.3538175262121811,-1.2318686881330803,0.5792986450796365,0.9287675350757748,-0.43807864810353686
57.77226245720831,1,58.044293741182194,48.863944665783556,9.973819449277265,3.5083074161838055,35.64294878587582,12.993449560677723,1.0206105486789332,-1.9850844946693502,-1.0205962897466003,1.592408930468729,0.07633072580208383,-1.8622133264488476,-0.6988661804419937,-0.9234004725250807,-0.16596173147292473,-0.37075098380764737,0.1789317289381608,-0.0694660516125747,1.3597392550370186,0.4245485997196691,0.45767161119358607,1.1651571238945218,-0.38876875042958176,-1.2618774433584852,1.2069703246322492,0.13584174810811248
68.2763582768963,1,71.25798125935272,71.8768765734019,11.156012543776587,3.9375099649279983,44.4686146164618,0.7875115451911512,0.43935120789892845,-0.3333299215302364,-0.31685533310357744,1.1467223387708436,1.2846557981376103,0.7838234057466584,0.792961605445475,0.5690295372597589,0.13152273007815657,-0.17537968432098058,1.2103238499415532,-0.3737208704904336,0.36997921388074695,-0.8040129979542465,-0.6592990368504504,-0.2361545678572265,-0.8039383767271636,0.7978518254783004,-1.3480342515450294,0.09922962338107293
47.19015950331997,0,54.15357397684314,55.56553124533758,11.357549067866433,4.023862987599447,27.527826915132565,9.2228878373612,0.1325080968421812,-1.8107995783196809,-0.4410238205236087,0.2556995380481427,0.42872799329406813,-0.20430720860016585,0.6768882044807154,-0.10931625723604081,0.013652912075056728,0.2516538689865537,0.9269996287341687,-0.6757180024155319,-0.4868218725182975,-0.6688964917292147,-0.33219771614193333,1.4262342580797647,0.5727253193298222,-1.131089745168842,-0.6004469655886746,0.37276722427640213
47.19035651660983,0,44.220150953630274,36.64518430900109,14.511463458994154,4.270744084117122,26.5365300848734,4.221462125415424,-0.9065077809327704,-0.7253400408147569,1.3449596661741487,-0.6133756284731867,0.9546668160293867,1.2553231895309385,-0.7334620911689643,-0.8899625565571414,-0.2761320864811651,-1.088627720673625,0.1210338785027424,-0.20565191185338647,0.36058001588630156,1.3969434562328211,0.8174849807703192,0.48923977541235625,-1.966048412967918,0.44337598210237517,1.7226276607045492,-3.0105225163135167
68.9505537860887,1,60.83148691800555,57.86036289417637,11.836522883882893,4.91565972971424,47.36619742142975,9.48697113540963,0.9893825429756253,0.1406414252435357,-0.5497950030229446,1.1011285839119536,2.0097059006073303,0.7752307288377537,-0.3711919512615264,-0.9434698244081563,0.14462763378954377,0.8731692923815881,-0.3870530262337276,-0.2903829916507967,2.8220002498383985,1.078651945959726,1.1501286783936322,-1.460285906058812,-0.7071886792934604,0.07468163945423903,-1.0011375578851496,1.6003972988892943
59.20921674983491,1,52.61883954953484,37.52696011061634,8.043122879691222,3.9468888414319734,30.373552581187017,15.40002118066947,1.7103123065906454,-0.23354533738405375,2.083918606607485,0.29574790328005784,2.8893897173890486,0.14468613052503645,0.576192750328422,1.3999034411695583,1.2776333498078092,0.5107320661358935,-0.14114031944383582,0.5141326999931192,-0.816184171876115,0.15213371886411586,-1.1093075324979949,-1.7808816400803014,0.05042676413944306,1.2622778906716723,0.9258046415960592,-0.08191229572560826
44.366307368780575,0,60.277841893853804,60.826910538870735,15.420203539485481,3.447912576784479,22.369646464229337,11.525754179374863,1.7469896981754964,-0.5690613908465737,-1.9178326617980233,-2.182101294200962,-1.181190940595717,0.8166247432622288,-0.6348026834673863,0.46095864185730206,1.6462833835839772,-1.100096962577806,0.47849973179588984,0.5389630726557222,-0.8607379884731032,1.3542109252450831,-0.28770705554947656,-0.3837529809130093,2.111613218417973,0.5227667423667182,0.9252905496854981,1.3548929315218388
56.51072052303158,1,57.39854906791072,48.28875348182122,10.288729599154882,3.3886159830104567,30.1487005790013,16.240454331987163,-0.3504739994592169,1.5498210970536792,-0.20189411499767002,-0.24462338933829736,0.028000027691863827,-0.6220648349449548,0.8221564326571629,0.2672106551450557,-0.49122441461711286,0.6745050331548218,-0.275182437386346,-0.3280703703646766,0.04868388490154364,0.4634603556662172,0.3898476493774196,-0.3632491822528304,0.8471112074394023,-0.22239415107965607,-0.654984488608719,-1.4680216487673514
44.43898768625046,0,51.79189228770544,49.06363811260829,11.823838718686114,3.082726296942468,31.699472647559993,11.708769603567697,0.9831784809990213,0.012390076194007553,0.21087235851051478,1.0458029156995154,-0.47740623159781603,-1.3743992484741285,0.06978070221521851,0.3079615520802954,-0.2628490661603728,1.473737578076169,-2.4861665677213565,1.120056637899783,0.7911536503642258,0.4567707777004593,-3.3359015494690962,1.2838887832702683,-1.0264341106358852,-0.5076919783833868,-0.17059266479006882,0.40741803465197535
44.411242957156915,0,62.42117237282884,63.2579664754219,13.339609520822135,5.181314986490298,50.54962727725765,3.5083703016554866,0.6394280421925499,0.8928405543192964,0.8158535100785161,0.25292720421312587,0.4159226590575908,-1.0907537158222465,-0.7510268068190222,0.8954602236748322,0.8372094867286812,0.7237994164444209,-0.5144167616565275,0.9104921319436958,-1.161244452480358,1.077359809862273,-0.2608708012458902,1.6841704063406324,-1.521442092065485,1.7634040459185218,-0.36146432916346183,-0.3794792560117442
52.90354725879241,1,52.340356946039435,40.1283643141575,13.39883125520835,3.0302072807852283,44.248262123767375,-2.1042350328636736,0.4948388189855969,-0.3970789128006968,0.22767099869769308,-0.4376262652708545,-0.40106353097918707,0.48688595030057186,-0.901565495303516,-0.7681942350054822,-1.372791249746409,-0.5039306799613394,1.311602029723922,-0.8459336401029685,-0.7316332651872413,0.19392194648153552,-0.3707964337995265,2.22815443334965,-0.16252796467625671,0.33521834621737173,0.943768784799322,0.9245778658628506
