score,treat,outcome,pre_outcome,education,income,age,experience,cov_06,cov_07,true_cate
55.960569836134795,1,57.046033014694096,-0.6751782749743815,9.409519185105198,20805.222603589635,34.669747362804394,6.6075263475638915,1.1748140575856918,-0.2242409555481863,4.792752532270407
48.340828385945784,0,52.02788439439566,-0.14451867071551783,11.906389533182749,26490.317904821146,29.963497396244037,8.472502684731735,-1.8789809447538273,-0.21083471865458023,5.173462345339159
57.77226245720831,1,57.82419520414102,-0.7924199209999613,12.05405061613334,22673.90331000171,33.27625042546338,7.013094694774286,-0.3277950558774631,2.2354274347569607,4.367172166819743
68.2763582768963,1,59.5898291423969,-0.3079615296390403,13.417891037530216,27611.899238640894,42.147317275176995,10.552090234730597,-0.04166002338133474,0.8093109039313008,6.152109514279095
47.19015950331997,0,49.56643867047338,-1.8936146669537857,7.899424910157521,32627.959222331996,47.77856655030514,15.985892657309563,0.01590865839963108,2.480650917512143,3.5770335729784626
47.19035651660983,0,54.00824857396788,0.21329370737293857,13.777701821541992,55192.21795031292,40.70487330863573,6.1447892142939775,0.1804960560780812,-0.4969631329205013,7.806392535647262
68.9505537860887,1,54.93425932617877,0.0012054753622242368,3.886825105191674,30928.101419234106,36.0172320847177,15.00410248884207,0.6104398198094931,-0.08496659688814741,5.399843843036873
59.20921674983491,1,54.36211886514527,-0.8170886310681906,10.110346342908569,16435.306688456447,49.98011770304427,6.091639638265562,-0.03540743904535086,-1.3321257652766474,3.9763557476387397
44.366307368780575,0,53.55173818406652,0.6592456684324051,10.535178472645367,64217.68527061048,31.871635269484777,5.761863937515579,-0.3680582821436807,-0.8095668020895723,6.253425108486333
56.51072052303158,1,66.53396706371758,0.9375701376265584,13.899980478213715,23895.726949054035,45.30919338366907,14.092973091716066,-0.4075893446596956,1.901913148662501,8.111013083225906
44.43898768625046,0,51.4789128687776,-1.6075598643689741,12.067892558030607,35264.772076179215,32.11937201648721,14.609681890038082,-0.6115158020383546,-0.5220342898417564,4.446132817660726
44.411242957156915,0,52.965897960737976,-0.7627247785662142,7.78331083843114,45400.03947263473,39.31022958010893,14.257049683813271,0.7875433243268652,1.9192813001444593,4.600133230409706
52.90354725879241,1,58.07651863882227,-0.7691423497872982,9.045020622548954,40127.020295218404,33.86437435209549,3.4210129589092944,-0.6465284794765146,-1.2433622606798904,4.275666964647774
27.040637064106427,0,49.948911452693885,-0.9399031011088647,12.596040028642221,62761.03974812077,34.44147817347189,7.670245109639746,0.8467711090082444,-1.0534690340732769,4.877219911899149
29.300986009843605,0,53.870108087039334,0.8294748419317485,11.76279797440633,46143.04718476971,31.2261348253779,14.114942960016606,0.018999082259871004,-0.3412312210234211,6.702801183497972
43.25254964910833,0,51.73684361974183,-0.19382613877280352,10.26262767109276,23608.101361842473,48.448540311806944,10.207709202819473,-0.5212548068561296,-0.06374992167917787,4.646042004849901
37.84602655598691,0,51.023255326665726,-0.26451484131061076,10.557498631464062,107934.63452481366,27.67073961891465,4.631535769012679,0.6184072157441348,0.9230872924501295,4.646918056747107
53.77096799114329,1,53.383750583703346,-2.0038623644067535,14.088503991477868,40021.28560437526,27.597677474512917,12.29158969562721,-0.7274539247231182,0.4507704171862659,5.738617779521013
39.10371109374547,0,53.83797672249817,0.6354180302092264,10.446922281392355,33736.30670423772,56.209935658451094,6.425963705042648,0.6381840407282129,-0.41631525734402774,5.588828513793611
33.05235558397651,0,48.26647047929905,-1.2392583948534726,11.73572626791278,58803.856091730064,44.77847564654331,18.97262424196106,0.21272612119178486,-0.13331580651810626,4.0509807067929735
67.58778522705865,1,67.6622820238265,0.05993263026632825,18.50980976424163,41139.56020579848,11.148863013069636,17.72420731209129,-0.5963246890919207,-0.3190629197847001,11.161342394969918
